"X","Notes","ICD.Chapter","ICD.Chapter.Code","State","State.Code","Year","Year.Code","Deaths","Population","Crude.Rate"
6105,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Arkansas",5,2005,2005,124,2781097,4.5
6106,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Arkansas",5,2006,2006,132,2821761,4.7
6107,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Arkansas",5,2007,2007,124,2848650,4.4
6108,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Arkansas",5,2008,2008,133,2874554,4.6
6109,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Arkansas",5,2009,2009,130,2896843,4.5
6110,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Arkansas",5,2010,2010,139,2915918,4.8
6111,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,1999,1999,1336,33499204,4
6112,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2000,2000,1329,33871648,3.9
6113,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2001,2001,1381,34479458,4
6114,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2002,2002,1314,34871843,3.8
6115,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2003,2003,1465,35253159,4.2
6116,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2004,2004,1328,35574576,3.7
6117,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2005,2005,1391,35827943,3.9
6118,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2006,2006,1303,36021202,3.6
6119,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2007,2007,1331,36250311,3.7
6120,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2008,2008,1342,36604337,3.7
6121,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2009,2009,1283,36961229,3.5
6122,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","California",6,2010,2010,1237,37253956,3.3
6123,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,1999,1999,186,4226018,4.4
6124,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2000,2000,188,4301261,4.4
6125,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2001,2001,223,4425687,5
6126,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2002,2002,219,4490406,4.9
6127,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2003,2003,247,4528732,5.5
6128,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2004,2004,205,4575013,4.5
6129,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2005,2005,254,4631888,5.5
6130,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2006,2006,236,4720423,5
6131,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2007,2007,244,4803868,5.1
6132,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2008,2008,237,4889730,4.8
6133,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2009,2009,235,4972195,4.7
6134,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Colorado",8,2010,2010,219,5029196,4.4
6135,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,1999,1999,132,3386401,3.9
6136,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2000,2000,129,3405565,3.8
6137,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2001,2001,143,3432835,4.2
6138,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2002,2002,148,3458749,4.3
6139,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2003,2003,132,3484336,3.8
6140,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2004,2004,152,3496094,4.3
6141,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2005,2005,170,3506956,4.8
6142,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2006,2006,140,3517460,4
6143,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2007,2007,153,3527270,4.3
6144,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2008,2008,149,3545579,4.2
6145,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2009,2009,142,3561807,4
6146,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Connecticut",9,2010,2010,137,3574097,3.8
6147,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,1999,1999,45,774990,5.8
6148,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2000,2000,42,783600,5.4
6149,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2001,2001,41,795699,5.2
6150,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2002,2002,33,806169,4.1
6151,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2003,2003,38,818003,4.6
6152,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2004,2004,44,830803,5.3
6153,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2005,2005,42,845150,5
6154,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2006,2006,45,859268,5.2
6155,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2007,2007,34,871749,3.9
6156,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2008,2008,42,883874,4.8
6157,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2009,2009,44,891730,4.9
6158,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Delaware",10,2010,2010,35,897934,3.9
6159,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,1999,1999,20,570213,3.5
6160,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2000,2000,31,572059,5.4
6161,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2001,2001,40,574504,7
6162,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2002,2002,45,573158,7.9
6163,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2003,2003,42,568502,7.4
6164,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2004,2004,34,567754,6
6165,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2005,2005,22,567136,3.9
6166,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2006,2006,28,570681,4.9
6167,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2007,2007,31,574404,5.4
6168,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2008,2008,32,580236,5.5
6169,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2009,2009,33,592228,5.6
6170,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","District of Columbia",11,2010,2010,33,601723,5.5
6171,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,1999,1999,786,15759421,5
6172,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2000,2000,835,15982378,5.2
6173,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2001,2001,790,16356966,4.8
6174,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2002,2002,808,16689370,4.8
6175,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2003,2003,811,17004085,4.8
6176,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2004,2004,882,17415318,5.1
6177,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2005,2005,801,17842038,4.5
6178,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2006,2006,901,18166990,5
6179,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2007,2007,850,18367842,4.6
6180,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2008,2008,757,18527305,4.1
6181,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2009,2009,806,18652644,4.3
6182,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Florida",12,2010,2010,748,18801310,4
6183,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,1999,1999,343,8045965,4.3
6184,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2000,2000,359,8186453,4.4
6185,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2001,2001,372,8377038,4.4
6186,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2002,2002,367,8508256,4.3
6187,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2003,2003,371,8622793,4.3
6188,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2004,2004,399,8769252,4.5
6189,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2005,2005,374,8925922,4.2
6190,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2006,2006,357,9155813,3.9
6191,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2007,2007,346,9349988,3.7
6192,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2008,2008,282,9504843,3
6193,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2009,2009,351,9620846,3.6
6194,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Georgia",13,2010,2010,346,9687653,3.6
6195,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,1999,1999,51,1210300,4.2
6196,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2000,2000,59,1211537,4.9
6197,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2001,2001,44,1225948,3.6
6198,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2002,2002,53,1239613,4.3
6199,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2003,2003,57,1251154,4.6
6200,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2004,2004,71,1273569,5.6
6201,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2005,2005,61,1292729,4.7
6202,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2006,2006,49,1309731,3.7
6203,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2007,2007,45,1315675,3.4
6204,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2008,2008,66,1332213,5
6205,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2009,2009,67,1346717,5
6206,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Hawaii",15,2010,2010,33,1360301,2.4
6207,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,1999,1999,78,1275674,6.1
6208,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2000,2000,78,1293953,6
6209,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2001,2001,76,1319962,5.8
6210,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2002,2002,109,1340372,8.1
6211,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2003,2003,88,1363380,6.5
6212,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2004,2004,91,1391802,6.5
6213,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2005,2005,94,1428241,6.6
6214,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2006,2006,85,1468669,5.8
6215,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2007,2007,90,1505105,6
6216,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2008,2008,88,1534320,5.7
6217,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2009,2009,79,1554439,5.1
6218,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Idaho",16,2010,2010,98,1567582,6.3
6219,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,1999,1999,602,12359020,4.9
6220,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2000,2000,653,12419293,5.3
6221,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2001,2001,622,12488445,5
6222,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2002,2002,632,12525556,5
6223,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2003,2003,606,12556006,4.8
6224,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2004,2004,602,12589773,4.8
6225,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2005,2005,665,12609903,5.3
6226,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2006,2006,594,12643955,4.7
6227,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2007,2007,575,12695866,4.5
6228,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2008,2008,585,12747038,4.6
6229,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2009,2009,539,12796778,4.2
6230,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Illinois",17,2010,2010,481,12830632,3.7
6231,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,1999,1999,306,6044969,5.1
6232,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2000,2000,290,6080485,4.8
6233,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2001,2001,312,6127760,5.1
6234,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2002,2002,318,6155967,5.2
6235,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2003,2003,314,6196638,5.1
6236,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2004,2004,310,6233007,5
6237,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2005,2005,308,6278616,4.9
6238,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2006,2006,263,6332669,4.2
6239,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2007,2007,286,6379599,4.5
6240,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2008,2008,329,6424806,5.1
6241,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2009,2009,273,6459325,4.2
6242,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Indiana",18,2010,2010,261,6483802,4
6243,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Iowa",19,1999,1999,164,2917634,5.6
6244,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Iowa",19,2000,2000,171,2926324,5.8
6245,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Iowa",19,2001,2001,184,2931997,6.3
6246,"","Diseases of the musculoskeletal system and connective tissue","M00-M99","Iowa",19,2002,2002,182,2934234,6.2
